Hostel_ID,Hostel_Name,Address,Room_Number,Room_Type,Capacity
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",190,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",191,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",192,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",193,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",194,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",195,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",196,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",197,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",198,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",199,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",200,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",201,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",202,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",203,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",204,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",205,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",206,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",207,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",208,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",209,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",210,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",211,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",212,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",213,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",214,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",215,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",216,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",217,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",218,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",219,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",220,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",221,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",222,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",223,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",224,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",225,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",226,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",227,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",228,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",229,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",230,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",231,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",232,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",233,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",234,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",235,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",236,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",237,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",238,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",239,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",240,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",241,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",242,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",243,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",244,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",245,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",246,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",247,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",248,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",249,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",250,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",251,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",252,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",253,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",254,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",255,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",256,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",257,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",258,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",259,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",260,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",261,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",262,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",263,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",264,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",265,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",266,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",267,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",268,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",269,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",270,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",271,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",272,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",273,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",274,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",275,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",276,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",277,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",278,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",279,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",280,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",281,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",282,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",283,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",284,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",285,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",286,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",287,Двухкомнатная квартира,6
8,Общежитие №8,"Московская область, г. Одинцово, Маковского ул., д. 2",288,Двухкомнатная квартира,6
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",1,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",2,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",3,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",4,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",5,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",6,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",7,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",8,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",9,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",10,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",11,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",12,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",13,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",14,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",15,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",16,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",17,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",18,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",19,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",20,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",21,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",22,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",23,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",24,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",25,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",26,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",27,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",28,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",29,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",30,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",31,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",32,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",33,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",34,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",35,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",36,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",37,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",38,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",39,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",40,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",41,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",42,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",43,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",44,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",45,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",46,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",47,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",48,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",49,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",50,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",51,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",52,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",53,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",54,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",55,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",56,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",57,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",58,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",59,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",60,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",61,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",62,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",63,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",64,Двухместная,2
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",65,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",66,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",67,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",68,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",69,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",70,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",71,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",72,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",73,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",74,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",75,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",76,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",77,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",78,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",79,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",80,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",81,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",82,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",83,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",84,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",85,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",86,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",87,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",88,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",89,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",90,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",91,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",92,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",93,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",94,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",95,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",96,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",97,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",98,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",99,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",100,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",101,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",102,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",103,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",104,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",105,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",106,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",107,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",108,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",109,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",110,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",111,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",112,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",113,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",114,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",115,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",116,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",117,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",118,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",119,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",120,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",121,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",122,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",123,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",124,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",125,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",126,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",127,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",128,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",129,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",130,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",131,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",132,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",133,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",134,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",135,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",136,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",137,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",138,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",139,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",140,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",141,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",142,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",143,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",144,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",145,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",146,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",147,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",148,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",149,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",150,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",151,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",152,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",153,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",154,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",155,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",156,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",157,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",158,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",159,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",160,Трехместная,3
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",161,Четырехместная,4
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",162,Четырехместная,4
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",163,Четырехместная,4
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",164,Четырехместная,4
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",165,Четырехместная,4
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",166,Четырехместная,4
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",167,Четырехместная,4
9,Общежитие №9,"Москва, Цимлянская ул., д. 5",168,Четырехместная,4
10,Общежитие №10,"Москва, Михайлова ул., д. 34",1,Двухместная,2
10,Общежитие №10,"Москва, Михайлова ул., д. 34",2,Двухместная,2
10,Общежитие №10,"Москва, Михайлова ул., д. 34",3,Двухместная,2
10,Общежитие №10,"Москва, Михайлова ул., д. 34",4,Двухместная,2
10,Общежитие №10,"Москва, Михайлова ул., д. 34",5,Двухместная,2
10,Общежитие №10,"Москва, Михайлова ул., д. 34",6,Двухместная,2
10,Общежитие №10,"Москва, Михайлова ул., д. 34",7,Двухместная,2
10,Общежитие №10,"Москва, Михайлова ул., д. 34",8,Двухместная,2
10,Общежитие №10,"Москва, Михайлова ул., д. 34",9,Двухместная,2
10,Общежитие №10,"Москва, Михайлова ул., д. 34",10,Двухместная,2
10,Общежитие №10,"Москва, Михайлова ул., д. 34",11,Двухместная,2
10,Общежитие №10,"Москва, Михайлова ул., д. 34",12,Двухместная,2
10,Общежитие №10,"Москва, Михайлова ул., д. 34",13,Двухместная,2
10,Общежитие №10,"Москва, Михайлова ул., д. 34",14,Двухместная,2
10,Общежитие №10,"Москва, Михайлова ул., д. 34",15,Двухместная,2
10,Общежитие №10,"Москва, Михайлова ул., д. 34",16,Двухместная,2
10,Общежитие №10,"Москва, Михайлова ул., д. 34",17,Двухместная,2
10,Общежитие №10,"Москва, Михайлова ул., д. 34",18,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",19,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",20,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",21,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",22,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",23,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",24,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",25,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",26,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",27,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",28,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",29,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",30,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",31,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",32,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",33,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",34,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",35,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",36,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",37,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",38,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",39,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",40,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",41,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",42,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",43,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",44,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",45,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",46,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",47,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",48,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",49,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",50,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",51,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",52,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",53,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",54,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",55,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",56,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",57,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",58,Трехместная,3
10,Общежитие №10,"Москва, Михайлова ул., д. 34",59,Трехместная,3
